0.000000e+000 0.000000e+000 0.000000e+000
1.250000e-001 0.000000e+000 0.000000e+000
2.500000e-001 0.000000e+000 0.000000e+000
3.750000e-001 0.000000e+000 0.000000e+000
5.000000e-001 0.000000e+000 0.000000e+000
6.250000e-001 0.000000e+000 0.000000e+000
7.500000e-001 0.000000e+000 0.000000e+000
8.750000e-001 0.000000e+000 0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000
0.000000e+000 1.250000e-001 0.000000e+000
1.250000e-001 1.250000e-001 1.428185e-001
2.500000e-001 1.250000e-001 2.652832e-001
3.750000e-001 1.250000e-001 3.479247e-001
5.000000e-001 1.250000e-001 3.778033e-001
6.250000e-001 1.250000e-001 3.501649e-001
7.500000e-001 1.250000e-001 2.690114e-001
8.750000e-001 1.250000e-001 1.463397e-001
1.000000e+000 1.250000e-001 0.000000e+000
0.000000e+000 2.500000e-001 0.000000e+000
1.250000e-001 2.500000e-001 2.652832e-001
2.500000e-001 2.500000e-001 4.915847e-001
3.750000e-001 2.500000e-001 6.437072e-001
5.000000e-001 2.500000e-001 6.980895e-001
6.250000e-001 2.500000e-001 6.461941e-001
7.500000e-001 2.500000e-001 4.956630e-001
8.750000e-001 2.500000e-001 2.690114e-001
1.000000e+000 2.500000e-001 0.000000e+000
0.000000e+000 3.750000e-001 0.000000e+000
1.250000e-001 3.750000e-001 3.479247e-001
2.500000e-001 3.750000e-001 6.437072e-001
3.750000e-001 3.750000e-001 8.419047e-001
5.000000e-001 3.750000e-001 9.120979e-001
6.250000e-001 3.750000e-001 8.434325e-001
7.500000e-001 3.750000e-001 6.461941e-001
8.750000e-001 3.750000e-001 3.501649e-001
1.000000e+000 3.750000e-001 0.000000e+000
0.000000e+000 5.000000e-001 0.000000e+000
1.250000e-001 5.000000e-001 3.778033e-001
2.500000e-001 5.000000e-001 6.980895e-001
3.750000e-001 5.000000e-001 9.120979e-001
5.000000e-001 5.000000e-001 9.872477e-001
6.250000e-001 5.000000e-001 9.120979e-001
7.500000e-001 5.000000e-001 6.980895e-001
8.750000e-001 5.000000e-001 3.778033e-001
1.000000e+000 5.000000e-001 0.000000e+000
0.000000e+000 6.250000e-001 0.000000e+000
1.250000e-001 6.250000e-001 3.501649e-001
2.500000e-001 6.250000e-001 6.461941e-001
3.750000e-001 6.250000e-001 8.434325e-001
5.000000e-001 6.250000e-001 9.120979e-001
6.250000e-001 6.250000e-001 8.419047e-001
7.500000e-001 6.250000e-001 6.437072e-001
8.750000e-001 6.250000e-001 3.479247e-001
1.000000e+000 6.250000e-001 0.000000e+000
0.000000e+000 7.500000e-001 0.000000e+000
1.250000e-001 7.500000e-001 2.690114e-001
2.500000e-001 7.500000e-001 4.956630e-001
3.750000e-001 7.500000e-001 6.461941e-001
5.000000e-001 7.500000e-001 6.980895e-001
6.250000e-001 7.500000e-001 6.437072e-001
7.500000e-001 7.500000e-001 4.915847e-001
8.750000e-001 7.500000e-001 2.652832e-001
1.000000e+000 7.500000e-001 0.000000e+000
0.000000e+000 8.750000e-001 0.000000e+000
1.250000e-001 8.750000e-001 1.463397e-001
2.500000e-001 8.750000e-001 2.690114e-001
3.750000e-001 8.750000e-001 3.501649e-001
5.000000e-001 8.750000e-001 3.778033e-001
6.250000e-001 8.750000e-001 3.479247e-001
7.500000e-001 8.750000e-001 2.652832e-001
8.750000e-001 8.750000e-001 1.428185e-001
1.000000e+000 8.750000e-001 0.000000e+000
0.000000e+000 1.000000e+000 0.000000e+000
1.250000e-001 1.000000e+000 0.000000e+000
2.500000e-001 1.000000e+000 0.000000e+000
3.750000e-001 1.000000e+000 0.000000e+000
5.000000e-001 1.000000e+000 0.000000e+000
6.250000e-001 1.000000e+000 0.000000e+000
7.500000e-001 1.000000e+000 0.000000e+000
8.750000e-001 1.000000e+000 0.000000e+000
1.000000e+000 1.000000e+000 0.000000e+000
