0.000000e+000 0.000000e+000
6.666667e-002 4.322727e-002
1.333333e-001 1.654347e-001
2.000000e-001 3.454915e-001
2.666667e-001 5.522642e-001
3.333333e-001 7.500000e-001
4.000000e-001 9.045085e-001
4.666667e-001 9.890738e-001
5.333333e-001 9.890738e-001
6.000000e-001 9.045085e-001
6.666667e-001 7.500000e-001
7.333333e-001 5.522642e-001
8.000000e-001 3.454915e-001
8.666667e-001 1.654347e-001
9.333333e-001 4.322727e-002
1.000000e+000 0.000000e+000
