0.000000e+000 0.000000e+000 0.000000e+000
2.500000e-001 0.000000e+000 0.000000e+000
5.000000e-001 0.000000e+000 0.000000e+000
7.500000e-001 0.000000e+000 0.000000e+000
1.000000e+000 0.000000e+000 0.000000e+000
0.000000e+000 2.500000e-001 0.000000e+000
2.500000e-001 2.500000e-001 2.500000e-001
5.000000e-001 2.500000e-001 7.054687e-001
7.500000e-001 2.500000e-001 2.500000e-001
1.000000e+000 2.500000e-001 0.000000e+000
0.000000e+000 5.000000e-001 0.000000e+000
2.500000e-001 5.000000e-001 8.912604e-002
5.000000e-001 5.000000e-001 5.402317e-001
7.500000e-001 5.000000e-001 2.226565e-002
1.000000e+000 5.000000e-001 0.000000e+000
0.000000e+000 7.500000e-001 0.000000e+000
2.500000e-001 7.500000e-001 1.368927e-001
5.000000e-001 7.500000e-001 5.085125e-001
7.500000e-001 7.500000e-001 2.500000e-001
1.000000e+000 7.500000e-001 0.000000e+000
0.000000e+000 1.000000e+000 0.000000e+000
2.500000e-001 1.000000e+000 0.000000e+000
5.000000e-001 1.000000e+000 0.000000e+000
7.500000e-001 1.000000e+000 0.000000e+000
1.000000e+000 1.000000e+000 0.000000e+000
